POTD_ECOLI,0.63,0.8,0.48,0.5,0.46,0.31,0.29,membrane
POTF_ECOLI,0.66,0.71,0.48,0.5,0.41,0.5,0.35,membrane
PPA_ECOLI,0.69,0.59,0.48,0.5,0.46,0.44,0.52,membrane
PPB_ECOLI,0.68,0.67,0.48,0.5,0.49,0.4,0.34,membrane
PROX_ECOLI,0.64,0.78,0.48,0.5,0.5,0.36,0.38,membrane
PSTS_ECOLI,0.62,0.78,0.48,0.5,0.47,0.49,0.54,membrane
PTR_ECOLI,0.76,0.73,0.48,0.5,0.44,0.39,0.39,membrane
RBSB_ECOLI,0.64,0.81,0.48,0.5,0.37,0.39,0.44,membrane
SPEA_ECOLI,0.29,0.39,0.48,0.5,0.52,0.4,0.48,membrane
SUBI_ECOLI,0.62,0.83,0.48,0.5,0.46,0.36,0.4,membrane
TBPA_ECOLI,0.56,0.54,0.48,0.5,0.43,0.37,0.3,membrane
TESA_ECOLI,0.69,0.66,0.48,0.5,0.41,0.5,0.25,membrane
TOLB_ECOLI,0.69,0.65,0.48,0.5,0.63,0.48,0.41,membrane
TORA_ECOLI,0.43,0.59,0.48,0.5,0.52,0.49,0.56,membrane
TREA_ECOLI,0.74,0.56,0.48,0.5,0.47,0.68,0.3,membrane
UGPB_ECOLI,0.71,0.57,0.48,0.5,0.48,0.35,0.32,membrane
USHA_ECOLI,0.61,0.6,0.48,0.5,0.44,0.39,0.38,membrane
XYLF_ECOLI,0.59,0.61,0.48,0.5,0.42,0.42,0.37,membrane
YTFQ_ECOLI,0.74,0.74,0.48,0.5,0.31,0.53,0.52,membrane
